x_tile,y_tile,tile,palette,flip_x,flip_y,priority,piece_ref
41,19,1,3,False,False,0,0000
42,19,1,3,False,False,0,0000
43,19,1,3,False,False,0,0000
44,19,1,3,False,False,0,0000
45,19,1,3,False,False,0,0000
46,19,1,3,False,False,0,0000
47,19,1,3,False,False,0,0000
48,19,1,3,False,False,0,0000
49,19,1,3,False,False,0,0000
50,19,1,3,False,False,0,0000
51,19,1,3,False,False,0,0000
52,19,1,3,False,False,0,0000
53,19,1,3,False,False,0,0000
54,19,1,3,False,False,0,0000
55,19,1,3,False,False,0,0000
56,19,1,3,False,False,0,0000
57,19,1,3,False,False,0,0000
58,19,1,3,False,False,0,0000
59,19,1,3,False,False,0,0000
60,19,1,3,False,False,0,0000
61,19,1,3,False,False,0,0000
62,19,1,3,False,False,0,0000
63,19,1,3,False,False,0,0000
64,19,1,3,False,False,0,0000
65,19,1,3,False,False,0,0000
66,19,1,3,False,False,0,0000
67,19,1,3,False,False,0,0000
68,19,1,3,False,False,0,0000
69,19,1,3,False,False,0,0000
70,19,1,3,False,False,0,0000
71,19,1,3,False,False,0,0000
72,19,1,3,False,False,0,0000
73,19,1,3,False,False,0,0000
74,19,1,3,False,False,0,0000
75,19,1,3,False,False,0,0000
76,19,1,3,False,False,0,0000
77,19,1,3,False,False,0,0000
78,19,1,3,False,False,0,0000
79,19,1,3,False,False,0,0000
80,19,1,3,False,False,0,0000
81,19,1,3,False,False,0,0000
82,19,1,3,False,False,0,0000
83,19,1,3,False,False,0,0000
84,19,1,3,False,False,0,0000
85,19,1,3,False,False,0,0000
86,19,1,3,False,False,0,0000
87,19,1,3,False,False,0,0000
88,19,1,3,False,False,0,0000
89,19,1,3,False,False,0,0000
90,19,1,3,False,False,0,0000
91,19,1,3,False,False,0,0000
92,19,1,3,False,False,0,0000
93,19,1,3,False,False,0,0000
94,19,1,3,False,False,0,0000
95,19,1,3,False,False,0,0000
96,19,1,3,False,False,0,0000
97,19,1,3,False,False,0,0000
98,19,1,3,False,False,0,0000
99,19,1,3,False,False,0,0000
100,19,1,3,False,False,0,0000
101,19,1,3,False,False,0,0000
102,19,1,3,False,False,0,0000
103,19,1,3,False,False,0,0000
104,19,1,3,False,False,0,0000
105,19,1,3,False,False,0,0000
106,19,1,3,False,False,0,0000
107,19,1,3,False,False,0,0000
108,19,1,3,False,False,0,0000
109,19,1,3,False,False,0,0000
110,19,1,3,False,False,0,0000
111,19,1,3,False,False,0,0000
112,19,1,3,False,False,0,0000
113,19,1,3,False,False,0,0000
114,19,1,3,False,False,0,0000
115,19,1,3,False,False,0,0000
116,19,1,3,False,False,0,0000
117,19,1,3,False,False,0,0000
118,19,1,3,False,False,0,0000
119,19,1,3,False,False,0,0000
120,19,1,3,False,False,0,0000
121,19,1,3,False,False,0,0000
122,19,1,3,False,False,0,0000
123,19,1,3,False,False,0,0000
124,19,1,3,False,False,0,0000
125,19,1,3,False,False,0,0000
126,19,1,3,False,False,0,0000
127,19,1,3,False,False,0,0000
128,19,1,3,False,False,0,0000
129,19,1,3,False,False,0,0000
130,19,1,3,False,False,0,0000
131,19,1,3,False,False,0,0000
132,19,59,3,False,False,0,01B8
133,19,60,3,False,False,0,01B8
134,19,61,3,False,False,0,01B8
135,19,62,3,False,False,0,01B8
136,19,63,3,False,False,0,01C8
137,19,64,3,False,False,0,01C8
138,19,65,3,False,False,0,01C8
139,19,66,3,False,False,0,01C8
140,19,67,3,False,False,0,01D8
141,19,68,3,False,False,0,01D8
142,19,69,3,False,False,0,01D8
143,19,70,3,False,False,0,01D8
144,19,66,3,True,False,0,01D0
145,19,65,3,True,False,0,01D0
146,19,64,3,True,False,0,01D0
147,19,63,3,True,False,0,01D0
148,19,62,3,True,False,0,01C0
149,19,61,3,True,False,0,01C0
150,19,60,3,True,False,0,01C0
151,19,59,3,True,False,0,01C0
152,19,1,3,True,False,0,0008
153,19,1,3,True,False,0,0008
154,19,1,3,True,False,0,0008
155,19,1,3,True,False,0,0008
156,19,1,3,True,False,0,0008
157,19,1,3,True,False,0,0008
158,19,1,3,True,False,0,0008
159,19,1,3,True,False,0,0008
160,19,1,3,True,False,0,0008
161,19,1,3,True,False,0,0008
162,19,1,3,True,False,0,0008
163,19,1,3,True,False,0,0008
164,19,1,3,False,False,0,0000
165,19,1,3,False,False,0,0000
166,19,1,3,False,False,0,0000
167,19,1,3,False,False,0,0000
168,19,1,3,False,False,0,0000
169,19,1,3,False,False,0,0000
170,19,1,3,False,False,0,0000
171,19,1,3,False,False,0,0000
172,19,1,3,False,False,0,0000
173,19,1,3,False,False,0,0000
174,19,1,3,False,False,0,0000
175,19,1,3,False,False,0,0000
176,19,1,3,False,False,0,0000
177,19,1,3,False,False,0,0000
178,19,1,3,False,False,0,0000
179,19,1,3,False,False,0,0000
180,19,1,3,False,False,0,0000
181,19,1,3,False,False,0,0000
182,19,1,3,False,False,0,0000
183,19,1,3,False,False,0,0000
184,19,1,3,False,False,0,0000
185,19,1,3,False,False,0,0000
186,19,1,3,False,False,0,0000
187,19,1,3,False,False,0,0000
188,19,1,3,False,False,0,0000
189,19,1,3,False,False,0,0000
190,19,1,3,False,False,0,0000
191,19,1,3,False,False,0,0000
192,19,1,3,False,False,0,0000
193,19,1,3,False,False,0,0000
194,19,1,3,False,False,0,0000
195,19,1,3,False,False,0,0000
196,19,1,3,False,False,0,0000
197,19,1,3,False,False,0,0000
198,19,1,3,False,False,0,0000
199,19,1,3,False,False,0,0000
200,19,1,3,False,False,0,0000
201,19,1,3,False,False,0,0000
202,19,1,3,False,False,0,0000
203,19,1,3,False,False,0,0000
204,19,1,3,False,False,0,0000
205,19,1,3,False,False,0,0000
206,19,1,3,False,False,0,0000
207,19,1,3,False,False,0,0000
208,19,1,3,False,False,0,0000
209,19,1,3,False,False,0,0000
210,19,1,3,False,False,0,0000
211,19,1,3,False,False,0,0000
212,19,1,3,False,False,0,0000
213,19,1,3,False,False,0,0000
214,19,1,3,False,False,0,0000
215,19,1,3,False,False,0,0000
216,19,1,3,False,False,0,0000
217,19,1,3,False,False,0,0000
218,19,1,3,False,False,0,0000
219,19,1,3,False,False,0,0000
220,19,1,3,False,False,0,0000
221,19,1,3,False,False,0,0000
222,19,1,3,False,False,0,0000
223,19,1,3,False,False,0,0000
224,19,1,3,False,False,0,0000
225,19,1,3,False,False,0,0000
226,19,1,3,False,False,0,0000
227,19,1,3,False,False,0,0000
228,19,1,3,False,False,0,0000
229,19,1,3,False,False,0,0000
230,19,1,3,False,False,0,0000
231,19,1,3,False,False,0,0000
232,19,1,3,False,False,0,0000
233,19,1,3,False,False,0,0000
234,19,1,3,False,False,0,0000
235,19,1,3,False,False,0,0000
236,19,1,3,False,False,0,0000
237,19,1,3,False,False,0,0000
238,19,1,3,False,False,0,0000
239,19,1,3,False,False,0,0000
240,19,1,3,False,False,0,0000
241,19,1,3,False,False,0,0000
242,19,1,3,False,False,0,0000
243,19,1,3,False,False,0,0000
244,19,1,3,False,False,0,0000
245,19,1,3,False,False,0,0000
246,19,1,3,False,False,0,0000
247,19,1,3,False,False,0,0000
248,19,1,3,False,False,0,0000
249,19,1,3,False,False,0,0000
250,19,1,3,False,False,0,0000
251,19,1,3,False,False,0,0000
252,19,1,3,False,False,0,0000
253,19,1,3,False,False,0,0000
254,19,1,3,False,False,0,0000
255,19,1,3,False,False,0,0000
256,19,1,3,False,False,0,0000
257,19,1,3,False,False,0,0000
258,19,1,3,False,False,0,0000
259,19,1,3,False,False,0,0000
260,19,1,3,False,False,0,0000
261,19,1,3,False,False,0,0000
262,19,1,3,False,False,0,0000
263,19,1,3,False,False,0,0000
264,19,1,3,False,False,0,0000
265,19,1,3,False,False,0,0000
266,19,1,3,False,False,0,0000
267,19,1,3,False,False,0,0000
268,19,1,3,False,False,0,0000
269,19,1,3,False,False,0,0000
270,19,1,3,False,False,0,0000
271,19,1,3,False,False,0,0000
272,19,1,3,False,False,0,0000
273,19,1,3,False,False,0,0000
274,19,1,3,False,False,0,0000
275,19,1,3,False,False,0,0000
276,19,1,3,False,False,0,0000
277,19,1,3,False,False,0,0000
278,19,1,3,False,False,0,0000
279,19,1,3,False,False,0,0000
280,19,1,3,False,False,0,0000
281,19,1,3,False,False,0,0000
282,19,1,3,False,False,0,0000
283,19,1,3,False,False,0,0000
284,19,1,3,False,False,0,0000
285,19,1,3,False,False,0,0000
286,19,1,3,False,False,0,0000
287,19,1,3,False,False,0,0000
288,19,1,3,False,False,0,0000
289,19,1,3,False,False,0,0000
290,19,1,3,False,False,0,0000
291,19,1,3,False,False,0,0000
292,19,1,3,False,False,0,0000
293,19,1,3,False,False,0,0000
294,19,1,3,False,False,0,0000
295,19,1,3,False,False,0,0000
296,19,1,3,False,False,0,0000
297,19,1,3,False,False,0,0000
298,19,1,3,False,False,0,0000
299,19,1,3,False,False,0,0000
300,19,1,3,False,False,0,0000
301,19,1,3,False,False,0,0000
302,19,1,3,False,False,0,0000
303,19,1,3,False,False,0,0000
304,19,1,3,False,False,0,0000
305,19,1,3,False,False,0,0000
306,19,1,3,False,False,0,0000
307,19,1,3,False,False,0,0000
308,19,1,3,False,False,0,0000
309,19,1,3,False,False,0,0000
310,19,1,3,False,False,0,0000
311,19,1,3,False,False,0,0000
312,19,1,3,False,False,0,0000
313,19,1,3,False,False,0,0000
314,19,1,3,False,False,0,0000
315,19,1,3,False,False,0,0000
316,19,1,3,False,False,0,0000
317,19,1,3,False,False,0,0000
318,19,1,3,False,False,0,0000
319,19,1,3,False,False,0,0000
320,19,1,3,False,False,0,0000
321,19,1,3,False,False,0,0000
322,19,1,3,False,False,0,0000
323,19,1,3,False,False,0,0000
324,19,1,3,False,False,0,0000
325,19,1,3,False,False,0,0000
326,19,1,3,False,False,0,0000
327,19,1,3,False,False,0,0000
328,19,1,3,False,False,0,0000
329,19,1,3,False,False,0,0000
330,19,1,3,False,False,0,0000
331,19,1,3,False,False,0,0000
332,19,1,3,False,False,0,0000
333,19,1,3,False,False,0,0000
334,19,1,3,False,False,0,0000
335,19,1,3,False,False,0,0000
336,19,1,3,False,False,0,0000
337,19,1,3,False,False,0,0000
338,19,1,3,False,False,0,0000
339,19,1,3,False,False,0,0000
340,19,1,3,False,False,0,0000
341,19,1,3,False,False,0,0000
342,19,1,3,False,False,0,0000
343,19,1,3,False,False,0,0000
344,19,1,3,False,False,0,0000
345,19,1,3,False,False,0,0000
346,19,1,3,False,False,0,0000
347,19,1,3,False,False,0,0000
348,19,1,3,False,False,0,0000
349,19,1,3,False,False,0,0000
350,19,1,3,False,False,0,0000
351,19,1,3,False,False,0,0000
352,19,1,3,False,False,0,0000
353,19,1,3,False,False,0,0000
354,19,1,3,False,False,0,0000
355,19,1,3,False,False,0,0000
356,19,1,3,False,False,0,0000
357,19,1,3,False,False,0,0000
358,19,1,3,False,False,0,0000
359,19,1,3,False,False,0,0000
360,19,1,3,False,False,0,0000
361,19,1,3,False,False,0,0000
362,19,1,3,False,False,0,0000
363,19,1,3,False,False,0,0000
364,19,1,3,False,False,0,0000
365,19,1,3,False,False,0,0000
366,19,1,3,False,False,0,0000
367,19,1,3,False,False,0,0000
368,19,1,3,False,False,0,0000
369,19,1,3,False,False,0,0000
370,19,1,3,False,False,0,0000
371,19,1,3,False,False,0,0000
372,19,1,3,False,False,0,0000
373,19,1,3,False,False,0,0000
374,19,1,3,False,False,0,0000
375,19,1,3,False,False,0,0000
376,19,1,3,False,False,0,0000
377,19,1,3,False,False,0,0000
378,19,1,3,False,False,0,0000
379,19,1,3,False,False,0,0000
380,19,1,3,False,False,0,0000
381,19,1,3,False,False,0,0000
382,19,1,3,False,False,0,0000
383,19,1,3,False,False,0,0000
0,20,1,3,False,False,0,0000
1,20,1,3,False,False,0,0000
2,20,1,3,False,False,0,0000
3,20,1,3,False,False,0,0000
4,20,1,3,False,False,0,0000
5,20,1,3,False,False,0,0000
6,20,1,3,False,False,0,0000
7,20,1,3,False,False,0,0000
8,20,1,3,False,False,0,0000
9,20,1,3,False,False,0,0000
10,20,1,3,False,False,0,0000
11,20,1,3,False,False,0,0000
12,20,1,3,False,False,0,0000
13,20,1,3,False,False,0,0000
14,20,1,3,False,False,0,0000
15,20,1,3,False,False,0,0000
16,20,1,3,False,False,0,0000
17,20,1,3,False,False,0,0000
18,20,1,3,False,False,0,0000
19,20,1,3,False,False,0,0000
20,20,1,3,False,False,0,0000
21,20,1,3,False,False,0,0000
22,20,1,3,False,False,0,0000
23,20,1,3,False,False,0,0000
24,20,1,3,False,False,0,0000
25,20,1,3,False,False,0,0000
26,20,1,3,False,False,0,0000
27,20,1,3,False,False,0,0000
28,20,1,3,False,False,0,0000
29,20,1,3,False,False,0,0000
30,20,1,3,False,False,0,0000
31,20,1,3,False,False,0,0000
32,20,1,3,False,False,0,0000
33,20,1,3,False,False,0,0000
34,20,1,3,False,False,0,0000
35,20,1,3,False,False,0,0000
36,20,1,3,False,False,0,0000
37,20,1,3,False,False,0,0000
38,20,1,3,False,False,0,0000
39,20,1,3,False,False,0,0000
40,20,1,3,False,False,0,0000
41,20,1,3,False,False,0,0000
42,20,1,3,False,False,0,0000
43,20,1,3,False,False,0,0000
44,20,1,3,False,False,0,0000
45,20,1,3,False,False,0,0000
46,20,1,3,False,False,0,0000
47,20,1,3,False,False,0,0000
48,20,1,3,False,False,0,0000
49,20,1,3,False,False,0,0000
50,20,1,3,False,False,0,0000
51,20,1,3,False,False,0,0000
52,20,1,3,False,False,0,0000
53,20,1,3,False,False,0,0000
54,20,1,3,False,False,0,0000
55,20,1,3,False,False,0,0000
56,20,1,3,False,False,0,0000
57,20,1,3,False,False,0,0000
58,20,1,3,False,False,0,0000
59,20,1,3,False,False,0,0000
60,20,1,3,False,False,0,0000
61,20,1,3,False,False,0,0000
62,20,1,3,False,False,0,0000
63,20,1,3,False,False,0,0000
64,20,1,3,False,False,0,0000
65,20,1,3,False,False,0,0000
66,20,1,3,False,False,0,0000
67,20,1,3,False,False,0,0000
68,20,1,3,False,False,0,0000
69,20,1,3,False,False,0,0000
70,20,1,3,False,False,0,0000
71,20,1,3,False,False,0,0000
72,20,1,3,False,False,0,0000
73,20,1,3,False,False,0,0000
74,20,1,3,False,False,0,0000
75,20,1,3,False,False,0,0000
76,20,1,3,False,False,0,0000
77,20,1,3,False,False,0,0000
78,20,1,3,False,False,0,0000
79,20,1,3,False,False,0,0000
80,20,1,3,False,False,0,0000
81,20,1,3,False,False,0,0000
82,20,1,3,False,False,0,0000
83,20,1,3,False,False,0,0000
84,20,1,3,False,False,0,0000
85,20,1,3,False,False,0,0000
86,20,1,3,False,False,0,0000
87,20,1,3,False,False,0,0000
88,20,1,3,False,False,0,0000
89,20,1,3,False,False,0,0000
90,20,1,3,False,False,0,0000
91,20,1,3,False,False,0,0000
92,20,1,3,False,False,0,0000
93,20,1,3,False,False,0,0000
94,20,1,3,False,False,0,0000
95,20,1,3,False,False,0,0000
96,20,1,3,False,False,0,0000
97,20,1,3,False,False,0,0000
98,20,1,3,False,False,0,0000
99,20,1,3,False,False,0,0000
100,20,1,3,False,False,0,0000
101,20,1,3,False,False,0,0000
102,20,1,3,False,False,0,0000
103,20,1,3,False,False,0,0000
104,20,1,3,False,False,0,0000
105,20,1,3,False,False,0,0000
106,20,1,3,False,False,0,0000
107,20,1,3,False,False,0,0000
108,20,1,3,False,False,0,0000
109,20,1,3,False,False,0,0000
110,20,1,3,False,False,0,0000
111,20,1,3,False,False,0,0000
112,20,1,3,False,False,0,0000
113,20,1,3,False,False,0,0000
114,20,1,3,False,False,0,0000
115,20,1,3,False,False,0,0000
116,20,1,3,False,False,0,0000
117,20,1,3,False,False,0,0000
118,20,1,3,False,False,0,0000
119,20,1,3,False,False,0,0000
120,20,1,3,False,False,0,0000
121,20,1,3,False,False,0,0000
122,20,1,3,False,False,0,0000
123,20,1,3,False,False,0,0000
124,20,1,3,False,False,0,01E8
125,20,71,3,False,False,0,01E8
126,20,72,3,False,False,0,01E8
127,20,73,3,False,False,0,01E8
128,20,74,3,False,False,0,01F8
129,20,75,3,False,False,0,01F8
130,20,76,3,False,False,0,01F8
131,20,77,3,False,False,0,01F8
132,20,78,3,False,False,0,0208
133,20,79,3,False,False,0,0208
134,20,80,3,False,False,0,0208
135,20,81,3,False,False,0,0208
136,20,82,3,False,False,0,0218
137,20,83,3,False,False,0,0218
138,20,84,3,False,False,0,0218
139,20,85,3,False,False,0,0218
140,20,86,3,False,False,0,0228
141,20,86,3,False,False,0,0228
142,20,86,3,False,False,0,0228
143,20,86,3,False,False,0,0228
144,20,85,3,True,False,0,0220
145,20,84,3,True,False,0,0220
146,20,83,3,True,False,0,0220
147,20,82,3,True,False,0,0220
148,20,81,3,True,False,0,0210
149,20,80,3,True,False,0,0210
150,20,79,3,True,False,0,0210
151,20,78,3,True,False,0,0210
152,20,77,3,True,False,0,0200
153,20,76,3,True,False,0,0200
154,20,75,3,True,False,0,0200
155,20,74,3,True,False,0,0200
156,20,73,3,True,False,0,01F0
157,20,72,3,True,False,0,01F0
158,20,71,3,True,False,0,01F0
159,20,1,3,True,False,0,01F0
160,20,1,3,True,False,0,0008
161,20,1,3,True,False,0,0008
162,20,1,3,True,False,0,0008
163,20,1,3,True,False,0,0008
164,20,1,3,False,False,0,0000
165,20,1,3,False,False,0,0000
166,20,1,3,False,False,0,0000
167,20,1,3,False,False,0,0000
168,20,1,3,False,False,0,0000
169,20,1,3,False,False,0,0000
170,20,1,3,False,False,0,0000
171,20,1,3,False,False,0,0000
172,20,1,3,False,False,0,0000
173,20,1,3,False,False,0,0000
174,20,1,3,False,False,0,0000
175,20,1,3,False,False,0,0000
176,20,1,3,False,False,0,0000
177,20,1,3,False,False,0,0000
178,20,1,3,False,False,0,0000
179,20,1,3,False,False,0,0000
180,20,1,3,False,False,0,0000
181,20,1,3,False,False,0,0000
182,20,1,3,False,False,0,0000
183,20,1,3,False,False,0,0000
184,20,1,3,False,False,0,0000
185,20,1,3,False,False,0,0000
186,20,1,3,False,False,0,0000
187,20,1,3,False,False,0,0000
188,20,1,3,False,False,0,0000
189,20,1,3,False,False,0,0000
190,20,1,3,False,False,0,0000
191,20,1,3,False,False,0,0000
192,20,1,3,False,False,0,0000
193,20,1,3,False,False,0,0000
194,20,1,3,False,False,0,0000
195,20,1,3,False,False,0,0000
196,20,1,3,False,False,0,0000
197,20,1,3,False,False,0,0000
198,20,1,3,False,False,0,0000
199,20,1,3,False,False,0,0000
200,20,1,3,False,False,0,0000
201,20,1,3,False,False,0,0000
202,20,1,3,False,False,0,0000
203,20,1,3,False,False,0,0000
204,20,1,3,False,False,0,0000
205,20,1,3,False,False,0,0000
206,20,1,3,False,False,0,0000
207,20,1,3,False,False,0,0000
208,20,1,3,False,False,0,0000
209,20,1,3,False,False,0,0000
210,20,1,3,False,False,0,0000
211,20,1,3,False,False,0,0000
212,20,1,3,False,False,0,0000
213,20,1,3,False,False,0,0000
214,20,1,3,False,False,0,0000
215,20,1,3,False,False,0,0000
216,20,1,3,False,False,0,0000
217,20,1,3,False,False,0,0000
218,20,1,3,False,False,0,0000
219,20,1,3,False,False,0,0000
220,20,1,3,False,False,0,0000
221,20,1,3,False,False,0,0000
222,20,1,3,False,False,0,0000
223,20,1,3,False,False,0,0000
224,20,1,3,False,False,0,0000
225,20,1,3,False,False,0,0000
226,20,1,3,False,False,0,0000
227,20,1,3,False,False,0,0000
228,20,1,3,False,False,0,0000
229,20,1,3,False,False,0,0000
230,20,1,3,False,False,0,0000
231,20,1,3,False,False,0,0000
232,20,1,3,False,False,0,0000
233,20,1,3,False,False,0,0000
234,20,1,3,False,False,0,0000
235,20,1,3,False,False,0,0000
236,20,1,3,False,False,0,0000
237,20,1,3,False,False,0,0000
238,20,1,3,False,False,0,0000
239,20,1,3,False,False,0,0000
240,20,1,3,False,False,0,0000
241,20,1,3,False,False,0,0000
242,20,1,3,False,False,0,0000
243,20,1,3,False,False,0,0000
244,20,1,3,False,False,0,0000
245,20,1,3,False,False,0,0000
246,20,1,3,False,False,0,0000
247,20,1,3,False,False,0,0000
248,20,1,3,False,False,0,0000
249,20,1,3,False,False,0,0000
250,20,1,3,False,False,0,0000
251,20,1,3,False,False,0,0000
252,20,1,3,False,False,0,0000
253,20,1,3,False,False,0,0000
254,20,1,3,False,False,0,0000
255,20,1,3,False,False,0,0000
256,20,1,3,False,False,0,0000
257,20,1,3,False,False,0,0000
258,20,1,3,False,False,0,0000
259,20,1,3,False,False,0,0000
260,20,1,3,False,False,0,0000
261,20,1,3,False,False,0,0000
262,20,1,3,False,False,0,0000
263,20,1,3,False,False,0,0000
264,20,1,3,False,False,0,0000
265,20,1,3,False,False,0,0000
266,20,1,3,False,False,0,0000
267,20,1,3,False,False,0,0000
268,20,1,3,False,False,0,0000
269,20,1,3,False,False,0,0000
270,20,1,3,False,False,0,0000
271,20,1,3,False,False,0,0000
272,20,1,3,False,False,0,0000
273,20,1,3,False,False,0,0000
274,20,1,3,False,False,0,0000
275,20,1,3,False,False,0,0000
276,20,1,3,False,False,0,0000
277,20,1,3,False,False,0,0000
278,20,1,3,False,False,0,0000
279,20,1,3,False,False,0,0000
280,20,1,3,False,False,0,0000
281,20,1,3,False,False,0,0000
282,20,1,3,False,False,0,0000
283,20,1,3,False,False,0,0000
284,20,1,3,False,False,0,0000
285,20,1,3,False,False,0,0000
286,20,1,3,False,False,0,0000
287,20,1,3,False,False,0,0000
288,20,1,3,False,False,0,0000
289,20,1,3,False,False,0,0000
290,20,1,3,False,False,0,0000
291,20,1,3,False,False,0,0000
292,20,1,3,False,False,0,0000
293,20,1,3,False,False,0,0000
294,20,1,3,False,False,0,0000
295,20,1,3,False,False,0,0000
296,20,1,3,False,False,0,0000
297,20,1,3,False,False,0,0000
298,20,1,3,False,False,0,0000
299,20,1,3,False,False,0,0000
300,20,1,3,False,False,0,0000
301,20,1,3,False,False,0,0000
302,20,1,3,False,False,0,0000
303,20,1,3,False,False,0,0000
304,20,1,3,False,False,0,0000
305,20,1,3,False,False,0,0000
306,20,1,3,False,False,0,0000
307,20,1,3,False,False,0,0000
308,20,1,3,False,False,0,0000
309,20,1,3,False,False,0,0000
310,20,1,3,False,False,0,0000
311,20,1,3,False,False,0,0000
312,20,1,3,False,False,0,0000
313,20,1,3,False,False,0,0000
314,20,1,3,False,False,0,0000
315,20,1,3,False,False,0,0000
316,20,1,3,False,False,0,0000
317,20,1,3,False,False,0,0000
318,20,1,3,False,False,0,0000
319,20,1,3,False,False,0,0000
320,20,1,3,False,False,0,0000
321,20,1,3,False,False,0,0000
322,20,1,3,False,False,0,0000
323,20,1,3,False,False,0,0000
324,20,1,3,False,False,0,0000
325,20,1,3,False,False,0,0000
326,20,1,3,False,False,0,0000
327,20,1,3,False,False,0,0000
328,20,1,3,False,False,0,0000
329,20,1,3,False,False,0,0000
330,20,1,3,False,False,0,0000
331,20,1,3,False,False,0,0000
332,20,1,3,False,False,0,0000
333,20,1,3,False,False,0,0000
334,20,1,3,False,False,0,0000
335,20,1,3,False,False,0,0000
336,20,1,3,False,False,0,0000
337,20,1,3,False,False,0,0000
338,20,1,3,False,False,0,0000
339,20,1,3,False,False,0,0000
340,20,1,3,False,False,0,0000
341,20,1,3,False,False,0,0000
342,20,1,3,False,False,0,0000
343,20,1,3,False,False,0,0000
344,20,1,3,False,False,0,0000
345,20,1,3,False,False,0,0000
346,20,1,3,False,False,0,0000
347,20,1,3,False,False,0,0000
348,20,1,3,False,False,0,0000
349,20,1,3,False,False,0,0000
350,20,1,3,False,False,0,0000
351,20,1,3,False,False,0,0000
352,20,1,3,False,False,0,0000
353,20,1,3,False,False,0,0000
354,20,1,3,False,False,0,0000
355,20,1,3,False,False,0,0000
356,20,1,3,False,False,0,0000
357,20,1,3,False,False,0,0000
358,20,1,3,False,False,0,0000
359,20,1,3,False,False,0,0000
360,20,1,3,False,False,0,0000
361,20,1,3,False,False,0,0000
362,20,1,3,False,False,0,0000
363,20,1,3,False,False,0,0000
364,20,1,3,False,False,0,0000
365,20,1,3,False,False,0,0000
366,20,1,3,False,False,0,0000
367,20,1,3,False,False,0,0000
368,20,1,3,False,False,0,0000
369,20,1,3,False,False,0,0000
370,20,1,3,False,False,0,0000
371,20,1,3,False,False,0,0000
372,20,1,3,False,False,0,0000
373,20,1,3,False,False,0,0000
374,20,1,3,False,False,0,0000
375,20,1,3,False,False,0,0000
376,20,1,3,False,False,0,0000
377,20,1,3,False,False,0,0000
378,20,1,3,False,False,0,0000
379,20,1,3,False,False,0,0000
380,20,1,3,False,False,0,0000
381,20,1,3,False,False,0,0000
382,20,1,3,False,False,0,0000
383,20,1,3,False,False,0,0000
0,21,1,3,False,False,0,0000
1,21,1,3,False,False,0,0000
2,21,1,3,False,False,0,0000
3,21,1,3,False,False,0,0000
4,21,1,3,False,False,0,0000
5,21,1,3,False,False,0,0000
6,21,1,3,False,False,0,0000
7,21,1,3,False,False,0,0000
8,21,1,3,False,False,0,0000
9,21,1,3,False,False,0,0000
10,21,1,3,False,False,0,0000
11,21,1,3,False,False,0,0000
12,21,1,3,False,False,0,0000
13,21,1,3,False,False,0,0000
14,21,1,3,False,False,0,0000
15,21,1,3,False,False,0,0000
16,21,1,3,False,False,0,0000
17,21,1,3,False,False,0,0000
18,21,1,3,False,False,0,0000
19,21,1,3,False,False,0,0000
20,21,1,3,False,False,0,0000
21,21,1,3,False,False,0,0000
22,21,1,3,False,False,0,0000
23,21,1,3,False,False,0,0000
24,21,1,3,False,False,0,0000
25,21,1,3,False,False,0,0000
26,21,1,3,False,False,0,0000
27,21,1,3,False,False,0,0000
28,21,1,3,False,False,0,0000
29,21,1,3,False,False,0,0000
30,21,1,3,False,False,0,0000
31,21,1,3,False,False,0,0000
32,21,1,3,False,False,0,0000
33,21,1,3,False,False,0,0000
34,21,1,3,False,False,0,0000
35,21,1,3,False,False,0,0000
36,21,1,3,False,False,0,0000
37,21,1,3,False,False,0,0000
38,21,1,3,False,False,0,0000
39,21,1,3,False,False,0,0000
40,21,1,3,False,False,0,0000
41,21,1,3,False,False,0,0000
42,21,1,3,False,False,0,0000
43,21,1,3,False,False,0,0000
44,21,1,3,False,False,0,0000
45,21,1,3,False,False,0,0000
46,21,1,3,False,False,0,0000
47,21,1,3,False,False,0,0000
48,21,1,3,False,False,0,0000
49,21,1,3,False,False,0,0000
50,21,1,3,False,False,0,0000
51,21,1,3,False,False,0,0000
52,21,1,3,False,False,0,0000
53,21,1,3,False,False,0,0000
54,21,1,3,False,False,0,0000
55,21,1,3,False,False,0,0000
56,21,1,3,False,False,0,0000
57,21,1,3,False,False,0,0000
58,21,1,3,False,False,0,0000
59,21,1,3,False,False,0,0000
60,21,1,3,False,False,0,0000
61,21,1,3,False,False,0,0000
62,21,1,3,False,False,0,0000
63,21,1,3,False,False,0,0000
64,21,1,3,False,False,0,0000
65,21,1,3,False,False,0,0000
66,21,1,3,False,False,0,0000
67,21,1,3,False,False,0,0000
68,21,1,3,False,False,0,0000
69,21,1,3,False,False,0,0000
70,21,1,3,False,False,0,0000
71,21,1,3,False,False,0,0000
72,21,1,3,False,False,0,0000
73,21,1,3,False,False,0,0000
74,21,1,3,False,False,0,0000
75,21,1,3,False,False,0,0000
76,21,1,3,False,False,0,0000
77,21,1,3,False,False,0,0000
78,21,1,3,False,False,0,0000
79,21,1,3,False,False,0,0000
80,21,1,3,False,False,0,0000
81,21,1,3,False,False,0,0000
82,21,1,3,False,False,0,0000
83,21,1,3,False,False,0,0000
84,21,1,3,False,False,0,0000
85,21,1,3,False,False,0,0000
86,21,1,3,False,False,0,0000
87,21,1,3,False,False,0,0000
88,21,1,3,False,False,0,0000
89,21,1,3,False,False,0,0000
90,21,1,3,False,False,0,0000
91,21,1,3,False,False,0,0000
